#Strand_gene_id	ChrName	Strand	Gene_start	Gene_end	Symbol	Entrez_id
MAGEC1-23-1	chrX	+	140991642	140997187	MAGEC1	9947
FAM124A-13-1	chr13	+	51796470	51858377	FAM124A	220108
ANKRD6-6-1	chr6	+	90142897	90343553	ANKRD6	22881
MIR4497-12-1	chr12	+	110271153	110271241	MIR4497	100616454
XAGE2-23-1	chrX	+	52111931	52118826	XAGE2	9502
MIR186-1-1	chr1	-	71533314	71533399	MIR186	406962
ASB10-7-1	chr7	-	150872785	150884919	ASB10	136371
ZNF532-18-1	chr18	+	56529832	56653709	ZNF532	55205
TERT-5-1	chr5	-	1253282	1295178	TERT	7015
CDRT15-17-1	chr17	-	14139173	14140150	CDRT15	146822
ADRB2-5-1	chr5	+	148206156	148254628	ADRB2	154
NPY2R-4-1	chr4	+	156094924	156138248	NPY2R	4887
PCDHB15-5-1	chr5	+	140625147	140627802	PCDHB15	56121
SEL1L-14-1	chr14	-	81937891	82000205	SEL1L	6400
CYFIP2-5-1	chr5	+	156693091	156822606	CYFIP2	26999
MTMR6-13-1	chr13	-	25820339	25861704	MTMR6	9107
RD3L-14-1	chr14	-	104406763	104408645	RD3L	647286
ENAM-4-1	chr4	+	71494461	71512536	ENAM	10117
RBM15B-3-1	chr3	+	51428699	51435339	RBM15B	29890
AMPD2-1-1	chr1	+	110162435	110174677	AMPD2	271
COL4A6-23-1	chrX	-	107398837	107682704	COL4A6	1288
ZNF600-19-1	chr19	-	53268747	53290034	ZNF600	162966
ALDOB-9-1	chr9	-	104182842	104198062	ALDOB	229
NKTR-3-1	chr3	+	42642147	42690233	NKTR	4820
ADIG-20-1	chr20	+	37209838	37217104	ADIG	149685
NAT10-11-1	chr11	+	34127111	34172581	NAT10	55226
MIR503HG-23-1	chrX	-	133677367	133680660	MIR503HG	84848
PDIA4-7-1	chr7	-	148700154	148725782	PDIA4	9601
ZNF808-19-1	chr19	+	53030905	53059502	ZNF808	388558
MIR4687-11-1	chr11	+	3877292	3877371	MIR4687	100616453
RAD21-AS1-8-1	chr8	+	117886663	117889107	RAD21-AS1	644660
MIR4735-1-1	chr1	-	196551543	196551611	MIR4735	100616363
BSX-11-1	chr11	-	122848357	122852379	BSX	390259
MUC12-7-1	chr7	+	100612904	100662230	MUC12	10071
HDAC5-17-1	chr17	-	42154121	42201014	HDAC5	10014
RTN4-2-1	chr2	-	55199325	55307770	RTN4	57142
HSPB8-12-1	chr12	+	119616595	119632551	HSPB8	26353
GTPBP1-22-1	chr22	+	39101733	39129592	GTPBP1	9567
ELAC1-18-1	chr18	+	48494387	48514491	ELAC1	55520
ANKS3-16-1	chr16	-	4746500	4784378	ANKS3	124401
OR6C4-12-1	chr12	+	55945011	55945940	OR6C4	341418
CRAMP1L-16-1	chr16	+	1662495	1727909	CRAMP1	57585
GIPC1-19-1	chr19	-	14588571	14606961	GIPC1	10755
LOC401010-2-1	chr2	-	132199734	132202467	NOC2LP2	401010
S100Z-5-1	chr5	+	76145826	76217056	S100Z	170591
SERINC5-5-1	chr5	-	79407050	79551898	SERINC5	256987
SHC3-9-1	chr9	-	91620686	91793682	SHC3	53358
MCM2-3-1	chr3	+	127317200	127341279	MCM2	4171
COL25A1-4-1	chr4	-	109731877	110223799	COL25A1	84570
DUSP21-23-1	chrX	+	44703249	44704134	DUSP21	63904
JMJD4-1-1	chr1	-	227918890	227923284	JMJD4	65094
IRF2BPL-14-1	chr14	-	77490886	77495042	IRF2BPL	64207
MIR4788-3-1	chr3	+	134156669	134156748	MIR4788	100616281
UBE2Q2P2-15-1	chr15	+	82647286	83084733	UBE2Q2P2	100134869
NBPF12-1-1	chr1	+	146373857	146467639	NBPF12	149013
KLHDC7A-1-1	chr1	+	18807424	18812540	KLHDC7A	127707
LIME1-20-1	chr20	+	62367480	62370460	LIME1	54923
FLT3-13-1	chr13	-	28577411	28682904	FLT3	2322
STX7-6-1	chr6	-	132778663	132834337	STX7	8417
CEND1-11-1	chr11	-	787110	790126	CEND1	51286
TMEM63A-1-1	chr1	-	226033233	226070420	TMEM63A	9725
RABL2B-22-1	chr22	-	51205920	51222103	RABL2B	11158
TNFRSF10D-8-1	chr8	-	22993101	23021543	TNFRSF10D	8793
KRTDAP-19-1	chr19	-	35978226	35981433	KRTDAP	388533
ZNF212-7-1	chr7	+	148936741	148952700	ZNF212	7988
LOC100288748-8-1	chr8	-	95649513	95651695	LOC100288748	100288748
STK36-2-1	chr2	+	219536749	219567440	STK36	27148
RBM17-10-1	chr10	+	6130949	6159422	RBM17	84991
ALG1L-3-1	chr3	-	125647459	125709383	ALG1L	200810
MIR30D-8-1	chr8	-	135817119	135817188	MIR30D	407033
FAM122B-23-1	chrX	-	133903596	133931262	FAM122B	159090
RHEB-7-1	chr7	-	151163098	151217010	RHEB	6009
GMNC-3-1	chr3	-	190570526	190610190	GMNC	647309
GNG11-7-1	chr7	+	93551016	93555826	GNG11	2791
HMGA1-6-1	chr6	+	34204577	34214008	HMGA1	3159
TMC5-16-1	chr16	+	19421839	19510435	TMC5	79838
TRAPPC13-5-1	chr5	+	64920558	64961954	TRAPPC13	80006
XAGE1D-23-1	chrX	+	52238810	52243953	XAGE1D	9503
CLEC4F-2-1	chr2	-	71035775	71047732	CLEC4F	165530
SERINC3-20-1	chr20	-	43124864	43150726	SERINC3	10955
FLII-17-1	chr17	-	18148129	18162230	FLII	2314
CSAG4-23-1	chrX	-	151895976	151903136	CSAG4	100130935
SMAD5-AS1-5-1	chr5	-	135465202	135470579	SMAD5-AS1	9597
SDS-12-1	chr12	-	113830250	113841692	SDS	10993
MIXL1-1-1	chr1	+	226411319	226414756	MIXL1	83881
MAP1LC3B2-12-1	chr12	+	116997186	117014425	MAP1LC3B2	643246
RETSAT-2-1	chr2	-	85569078	85581821	RETSAT	54884
PCDHGA11-5-1	chr5	+	140800537	140892546	PCDHGA11	56105
COL9A1-6-1	chr6	-	70925743	71012786	COL9A1	1297
ANKRD46-8-1	chr8	-	101521980	101572014	ANKRD46	157567
SNORD74-1-1	chr1	-	173836812	173836883	SNORD74	619498
LOC100506548-5-1	chr5	-	40825364	40829244	LOC100506548	100506548
LINC-PINT-7-1	chr7	-	130565751	130793562	LINC-PINT	378805
MIR4652-7-1	chr7	+	93346240	93346317	MIR4652	100616206
VAMP5-2-1	chr2	+	85811531	85820511	VAMP5	10791
APOC1-19-1	chr19	+	45417577	45422606	APOC1	341
ANKDD1A-15-1	chr15	+	65204095	65251042	ANKDD1A	348094
ARID3B-15-1	chr15	+	74833518	74890472	ARID3B	10620
SENP8-15-1	chr15	+	72406599	72433311	SENP8	123228
NEUROD4-12-1	chr12	+	55413729	55423801	NEUROD4	58158
CYP27C1-2-1	chr2	-	127941412	127977654	CYP27C1	339761
KIAA0825-5-1	chr5	-	93486556	93954309	KIAA0825	285600
LOC649330-1-1	chr1	-	12907236	12908237	HNRNPCL3	649330
SMIM4-3-1	chr3	+	52570002	52574586	SMIM4	440957
PCCA-AS1-13-1	chr13	-	101116691	101133269	PCCA-AS1	100885777
TINCR-19-1	chr19	-	5558178	5568005	TINCR	257000
HIST2H2BE-1-1	chr1	-	149856010	149858232	HIST2H2BE	8349
C9ORF37-9-1	chr9	-	140509784	140513308	ARRDC1-AS1	85026
MANEA-6-1	chr6	+	96025373	96057333	MANEA	79694
HIST1H2BE-6-1	chr6	+	26184024	26184458	HIST1H2BE	8344
MCCD1-6-1	chr6	+	31496739	31498008	MCCD1	401250
RBM14-11-1	chr11	+	66384053	66397405	RBM14	10432
RAB6A-11-1	chr11	-	73386683	73472201	RAB6A	5870
IMPACT-18-1	chr18	+	22006609	22033499	IMPACT	55364
LOC100288069-1-1	chr1	-	678203	714068	LOC100288069	100288069
FAM221B-9-1	chr9	-	35817014	35833372	FAM221B	392307
ANXA1-9-1	chr9	+	75766721	75785309	ANXA1	301
ALKBH6-19-1	chr19	-	36500022	36505145	ALKBH6	84964
LAS1L-23-1	chrX	-	64732462	64754686	LAS1L	81887
IFT88-13-1	chr13	+	21140585	21265576	IFT88	8100
LGALS9-17-1	chr17	+	25958174	25976586	LGALS9	3965
SERPINB8-18-1	chr18	+	61637263	61656608	SERPINB8	5271
OR2W1-6-1	chr6	-	29011990	29012952	OR2W1	26692
RPL19P12-7-1	chr7	-	102781717	102782850	RPL19P12	100129424
ATG3-3-1	chr3	-	112251354	112280810	ATG3	64422
SBK3-19-1	chr19	-	56052023	56056909	SBK3	100130827
CENPA-2-1	chr2	+	27008857	27023935	CENPA	1058
MGC15885-15-1	chr15	-	62929371	62937380	MGC15885	197003
CDX1-5-1	chr5	+	149546344	149564121	CDX1	1044
MED4-13-1	chr13	-	48649864	48669277	MED4	29079
GPR125-4-1	chr4	-	22388997	22517677	ADGRA3	166647
MIR1279-12-1	chr12	-	69666937	69666998	MIR1279	100302182
NIFK-AS1-2-1	chr2	+	122407202	122486136	NIFK-AS1	254128
ZNF286A-17-1	chr17	+	15602891	15624101	ZNF286A	57335
MAP3K15-23-1	chrX	-	19378174	19533379	MAP3K15	389840
MIR4744-18-1	chr18	-	46576057	46576138	MIR4744	100616420
C1ORF145-1-1	chr1	-	228391207	228401365	OBSCN-AS1	574407
SLC39A5-12-1	chr12	+	56623820	56631630	SLC39A5	283375
PSTPIP2-18-1	chr18	-	43563502	43652250	PSTPIP2	9050
FAM20A-17-1	chr17	-	66531257	66597095	FAM20A	54757
RNF167-17-1	chr17	+	4843328	4848517	RNF167	26001
FTHL17-23-1	chrX	-	31089358	31090170	FTHL17	53940
LOC100130880-7-1	chr7	+	137638094	137642712	LOC100130880	100130880
IL13RA2-23-1	chrX	-	114238538	114252207	IL13RA2	3598
CFHR3-1-1	chr1	+	196743925	196763203	CFHR3	10878
ARNTL2-12-1	chr12	+	27485787	27578746	ARNTL2	56938
LOC221122-11-1	chr11	+	44995453	44999579	LOC221122	221122
ACAN-15-1	chr15	+	89346674	89418585	ACAN	176
SNX29P2-16-1	chr16	+	29313608	29376380	SNX29P2	440352
MIR2861-9-1	chr9	+	130548197	130548286	MIR2861	100422910
KRTCAP2-1-1	chr1	-	155141884	155151331	KRTCAP2	200185
SH3BP2-4-1	chr4	+	2794750	2842823	SH3BP2	6452
OR6N1-1-1	chr1	-	158735534	158736472	OR6N1	128372
CCL26-7-1	chr7	-	75398842	75419064	CCL26	10344
LOC440900-2-1	chr2	+	114737146	114764887	LINC01191	440900
DVL2-17-1	chr17	-	7128661	7137867	DVL2	1856
INTS7-1-1	chr1	-	212113741	212209002	INTS7	25896
ASGR1-17-1	chr17	-	7076750	7082883	ASGR1	432
ARID3C-9-1	chr9	-	34621455	34628011	ARID3C	138715
PCDHB5-5-1	chr5	+	140514800	140517704	PCDHB5	26167
SNORD116-12-15-1	chr15	+	25322197	25322290	SNORD116-12	100033424
ZC3H12B-23-1	chrX	+	64708058	64727767	ZC3H12B	340554
ATP6V1D-14-1	chr14	-	67804581	67826720	ATP6V1D	51382
CDK15-2-1	chr2	+	202655177	202760273	CDK15	65061
OR52I2-11-1	chr11	+	4608021	4609135	OR52I2	143502
BRAT1-7-1	chr7	-	2577444	2595392	BRAT1	221927
FBXO42-1-1	chr1	-	16573339	16678965	FBXO42	54455
UQCRC2-16-1	chr16	+	21964609	21994668	UQCRC2	7385
SYNC-1-1	chr1	-	33145507	33168361	SYNC	81493
PCP4-21-1	chr21	+	41239347	41301322	PCP4	5121
ZNF337-20-1	chr20	-	25654744	25677515	ZNF337	26152
FANCA-16-1	chr16	-	89803959	89883066	FANCA	2175
KCNIP4-IT1-4-1	chr4	-	21844964	21854811	KCNIP4-IT1	359822
NEUROG2-4-1	chr4	-	113434672	113437328	NEUROG2	63973
ZNF230-19-1	chr19	+	44507077	44518072	ZNF230	7773
PCGF1-2-1	chr2	-	74732170	74735707	PCGF1	84759
GNG4-1-1	chr1	-	235710985	235814054	GNG4	2786
PRODH-22-1	chr22	-	18900206	18924066	PRODH	5625
CCDC57-17-1	chr17	-	80059333	80170705	CCDC57	284001
PCDH9-13-1	chr13	-	66876966	67804468	PCDH9	5101
HCN4-15-1	chr15	-	73612200	73661605	HCN4	10021
GJA8-1-1	chr1	+	147374946	147381396	GJA8	2703
SCARNA9L-23-1	chrX	-	20154184	20154531	SCARNA9L	100158262
WDR18-19-1	chr19	+	984328	994569	WDR18	57418
DGCR11-22-1	chr22	-	19033675	19035888	DGCR11	25786
ARF6-14-1	chr14	+	50359736	50363772	ARF6	382
RBP1-3-1	chr3	-	139236276	139258671	RBP1	5947
DEAR-4-1	chr4	+	153258807	153259248	FBXW7-AS1	102191832
MIR204-9-1	chr9	-	73424891	73425000	MIR204	406987
CXXC1P1-23-1	chrX	+	47566590	47596027	CXXC1P1	392459
SERF1A-5-1	chr5	+	70196490	70214357	SERF1A	8293
ABHD16A-6-1	chr6	-	31654726	31671137	ABHD16A	7920
C20ORF195-20-1	chr20	+	62184373	62188061	FNDC11	79025
TRAPPC9-8-1	chr8	-	140740324	141468678	TRAPPC9	83696
STX1A-7-1	chr7	-	73113535	73134032	STX1A	6804
NFIL3-9-1	chr9	-	94171327	94186908	NFIL3	4783
NUDT18-8-1	chr8	-	21964383	21966932	NUDT18	79873
UVRAG-11-1	chr11	+	75526212	75855282	UVRAG	7405
TRG-AS1-7-1	chr7	+	38380983	38418238	TRG-AS1	100506776
SLC25A29-14-1	chr14	-	100745514	100772884	SLC25A29	123096
MIR548AE2-16-1	chr16	+	48274603	48420559	MIR548AE2	100616339
SLC4A5-2-1	chr2	-	74441997	74570534	SLC4A5	57835
MIR637-19-1	chr19	-	3961412	3961510	MIR637	693222
OAS1-12-1	chr12	+	113344739	113357712	OAS1	4938
ELF3-1-1	chr1	+	201979647	201986316	ELF3	1999
SNORA34-12-1	chr12	-	49048165	49048301	SNORA2C	677815
CCDC159-19-1	chr19	+	11457160	11465620	CCDC159	126075
RARS2-6-1	chr6	-	88223656	88299735	RARS2	57038
LACRT-12-1	chr12	-	55024623	55028663	LACRT	90070
RXFP3-5-1	chr5	+	33936491	33939023	RXFP3	51289
MIR1260A-14-1	chr14	+	77732561	77732633	MIR1260A	100302236
MLPH-2-1	chr2	+	238395053	238463961	MLPH	79083
REL-2-1	chr2	+	61108709	61171410	REL	5966
OXCT1-5-1	chr5	-	41730167	41870791	OXCT1	5019
EHMT2-6-1	chr6	-	31847536	31865464	EHMT2	10919
OR2L1P-1-1	chr1	+	248153569	248154493	OR2L1P	26247
SYP-23-1	chrX	-	49044263	49056661	SYP	6855
SBF1P1-8-1	chr8	-	56361757	56367881	SBF1P1	100133234
NUPR1L-7-1	chr7	-	56182374	56184090	NUPR2	389493
RNF216-7-1	chr7	-	5659672	5821361	RNF216	54476
TMEM47-23-1	chrX	-	34645181	34675405	TMEM47	83604
FAIM2-12-1	chr12	-	50260679	50297760	FAIM2	23017
TCF24-8-1	chr8	-	67858736	67874825	TCF24	100129654
PRB4-12-1	chr12	-	11460015	11463369	PRB4	5545
CMTM1-16-1	chr16	+	66599849	66613038	CMTM1	113540
LOC392452-23-1	chrX	+	45589988	45592022	LOC392452	392452
INE1-23-1	chrX	+	47064247	47065260	INE1	8552
TRIML1-4-1	chr4	+	189060598	189068649	TRIML1	339976
EVPL-17-1	chr17	-	74002926	74023533	EVPL	2125
PSG4-19-1	chr19	-	43696854	43709926	PSG4	5672
KCNT1-9-1	chr9	+	138594031	138684993	KCNT1	57582
SNORA69-23-1	chrX	-	118921316	118921447	SNORA69	26779
RNF103-2-1	chr2	-	86830516	86851000	RNF103	7844
SNORD114-21-14-1	chr14	+	101448312	101448382	SNORD114-21	767599
MIMT1-19-1	chr19	+	57352270	57359922	MIMT1	100073347
S100A10-1-1	chr1	-	151955386	151966714	S100A10	6281
OR6B2-2-1	chr2	-	240968382	240972324	OR6B2	389090
AMOT-23-1	chrX	-	112018105	112084136	AMOT	154796
DCTN2-12-1	chr12	-	57923833	57941114	DCTN2	10540
STIL-1-1	chr1	-	47715811	47779819	STIL	6491
OCEL1-19-1	chr19	+	17337040	17340028	OCEL1	79629
OR2M1P-1-1	chr1	+	248285438	248286082	OR2M1P	388762
COMMD10-5-1	chr5	+	115420727	115628978	COMMD10	51397
PLA2G5-1-1	chr1	+	20386157	20418394	PLA2G5	5322
CSNK1G1-15-1	chr15	-	64457716	64665968	CSNK1G1	53944
TCEA1-8-1	chr8	-	54879116	54935008	TCEA1	6917
NAA50-3-1	chr3	-	113435307	113465120	NAA50	80218
DACH2-23-1	chrX	+	85403455	86087605	DACH2	117154
MIR3130-1-2-1	chr2	-	207647958	207648032	MIR3130-1	100422993
SPATA5L1-15-1	chr15	+	45694514	45713617	SPATA5L1	79029
LBP-20-1	chr20	+	36974814	37005653	LBP	3929
COL8A2-1-1	chr1	-	36560840	36591305	COL8A2	1296
CACNA2D3-AS1-3-1	chr3	-	54908632	54935282	CACNA2D3-AS1	100874237
PCDHGB3-5-1	chr5	+	140749962	140892546	PCDHGB3	56102
BRINP3-1-1	chr1	-	190066792	190447534	BRINP3	339479
ADCY4-14-1	chr14	-	24787555	24804277	ADCY4	196883
TCP10-6-1	chr6	-	167786577	167797998	TCP10	6953
FAM204A-10-1	chr10	-	120065401	120101839	FAM204A	63877
PPP3CA-4-1	chr4	-	101944587	102268655	PPP3CA	5530
EHD3-2-1	chr2	+	31456880	31491260	EHD3	30845
CHD1L-1-1	chr1	+	146714291	146767447	CHD1L	9557
DEFB133-6-1	chr6	-	49913814	49917157	DEFB133	403339
LOC100873065-23-1	chrX	-	22277914	23311263	PTCHD1-AS	100873065
LINC00293-8-1	chr8	+	47752508	47767407	LINC00293	497634
SNORD114-31-14-1	chr14	+	101459573	101459646	SNORD114-31	767612
C3P1-19-1	chr19	+	10152032	10184814	C3P1	388503
KCTD7-7-1	chr7	+	66093868	66113964	KCTD7	154881
NBPF9-1-1	chr1	+	144811743	144830407	NBPF9	400818
SLC25A46-5-1	chr5	+	110073837	110100857	SLC25A46	91137
SCGB1D1-11-1	chr11	+	61957710	61961009	SCGB1D1	10648
C1RL-AS1-12-1	chr12	+	7260904	7274447	C1RL-AS1	283314
KIAA2018-3-1	chr3	-	113367232	113415493	USF3	205717
MLF1-3-1	chr3	+	158288953	158324249	MLF1	4291
WWC2-AS2-4-1	chr4	-	184018174	184020352	WWC2-AS2	152641
FANCE-6-1	chr6	+	35420116	35434918	FANCE	2178
CTGLF12P-10-1	chr10	-	49218157	49239658	AGAP12P	414224
MAU2-19-1	chr19	+	19431496	19469563	MAU2	23383
F3-1-1	chr1	-	94994732	95007413	F3	2152
KCNJ6-21-1	chr21	-	38996778	39288741	KCNJ6	3763
FBLIM1-1-1	chr1	+	16083107	16113089	FBLIM1	54751
C9ORF91-9-1	chr9	+	117373706	117408703	TMEM268	203197
CENPM-22-1	chr22	-	42334531	42343155	CENPM	79019
TAAR5-6-1	chr6	-	132909731	132910877	TAAR5	9038
UBE2A-23-1	chrX	+	118708430	118718392	UBE2A	7319
EDEM1-3-1	chr3	+	5229359	5261650	EDEM1	9695
TAOK3-12-1	chr12	-	118587606	118810750	TAOK3	51347
NT5C2-10-1	chr10	-	104847774	104953063	NT5C2	22978
NUP205-7-1	chr7	+	135242662	135333501	NUP205	23165
OR1Q1-9-1	chr9	+	125377017	125377961	OR1Q1	158131
PNKD-2-1	chr2	+	219135115	219211516	PNKD	25953
PLAC9-10-1	chr10	+	81892258	81904784	PLAC9	219348
GPNMB-7-1	chr7	+	23286305	23314729	GPNMB	10457
FAM20C-7-1	chr7	+	192969	300740	FAM20C	56975
MIR3176-16-1	chr16	+	593277	593366	MIR3176	100423037
C8ORF58-8-1	chr8	+	22457114	22461663	C8orf58	541565
SMAD7-18-1	chr18	-	46446223	46477081	SMAD7	4092
AIMP2-7-1	chr7	+	6048882	6063465	AIMP2	7965
C10ORF54-10-1	chr10	-	73507313	73533337	VSIR	64115
TSSC1-2-1	chr2	-	3192741	3381653	EIPR1	7260
MYPN-10-1	chr10	+	69865874	69971774	MYPN	84665
SRGN-10-1	chr10	+	70847828	70864567	SRGN	5552
PKD1-16-1	chr16	-	2138709	2185899	PKD1	5310
SCPEP1-17-1	chr17	+	55055468	55084129	SCPEP1	59342
ZNHIT3-17-1	chr17	+	34842471	34855154	ZNHIT3	9326
ZCCHC13-23-1	chrX	+	73524025	73524869	ZCCHC13	389874
COX16-14-1	chr14	-	70791798	70826448	COX16	51241
RSPO2-8-1	chr8	-	108911544	109095913	RSPO2	340419
UAP1L1-9-1	chr9	+	139971944	139978990	UAP1L1	91373
LOC100996669-18-1	chr18	+	59415409	59421928	LINC01544	100996669
ANO1-AS2-11-1	chr11	-	69918540	69921701	LINC02584	100009613
SLC37A1-21-1	chr21	+	43919742	44001550	SLC37A1	54020
TPST2-22-1	chr22	-	26921714	26986089	TPST2	8459
FAM83F-22-1	chr22	+	40390953	40426043	FAM83F	113828
LOC100505887-1-1	chr1	+	6784805	6790072	LINC01672	100505887
SNORD44-1-1	chr1	-	173835106	173835166	SNORD44	26806
A4GALT-22-1	chr22	-	43088123	43117307	A4GALT	53947
THRB-AS1-3-1	chr3	+	24535356	24541502	THRB-AS1	644990
OR4X2-11-1	chr11	+	48266656	48267567	OR4X2	119764
CCDC151-19-1	chr19	-	11531272	11546853	CCDC151	115948
TRIOBP-22-1	chr22	+	38092995	38172563	TRIOBP	11078
OARD1-6-1	chr6	-	41034526	41040207	OARD1	221443
PRH2-12-1	chr12	+	11081834	11087444	PRH2	5555
HTN3-4-1	chr4	+	70894130	70902255	HTN3	3347
TMLHE-AS1-23-1	chrX	+	154696201	154723771	TMLHE-AS1	100507404
CYBB-23-1	chrX	+	37639266	37672718	CYBB	1536
TUBB8-10-1	chr10	-	92828	95178	TUBB8	347688
MIR620-12-1	chr12	-	116586365	116586459	MIR620	693205
ISG20L2-1-1	chr1	-	156691687	156698577	ISG20L2	81875
SOHLH2-13-1	chr13	-	36742345	36788752	SOHLH2	54937
LINC00240-6-1	chr6	+	26924772	26991753	LINC00240	100133205
LOC100188947-10-1	chr10	-	93066719	93371217	HECTD2-AS1	100188947
HSP90B1-12-1	chr12	+	104324112	104341708	HSP90B1	7184
TMEM196-7-1	chr7	-	19758938	19812404	TMEM196	256130
SUPT20HL1-23-1	chrX	+	24380503	24383557	SUPT20HL1	100130302
TTTY1-24-1	chrY	-	9590765	9611898	TTTY1	50858
MANBAL-20-1	chr20	+	35918051	35945663	MANBAL	63905
GINS3-16-1	chr16	+	58426298	58440048	GINS3	64785
SUPT6H-17-1	chr17	+	26989221	27029255	SUPT6H	6830
MIR4646-6-1	chr6	-	31668806	31668868	MIR4646	100616230
C19ORF48-19-1	chr19	-	51300961	51307974	C19orf48	84798
CTU1-19-1	chr19	-	51600863	51611647	CTU1	90353
ADA-20-1	chr20	-	43248160	43280376	ADA	100
MIR1206-8-1	chr8	+	129021144	129021202	MIR1206	100302170
LINC00226-14-1	chr14	+	106744269	106744966	LINC00226	338004
AGBL2-11-1	chr11	-	47681143	47736928	AGBL2	79841
ABCG1-21-1	chr21	+	43619799	43724497	ABCG1	9619
LOC100128682-19-1	chr19	+	35896509	35907742	LINC01531	100128682
ITGB1-10-1	chr10	-	33189246	33247293	ITGB1	3688
SEC24B-AS1-4-1	chr4	-	110351119	110354973	SEC24B-AS1	100533182
C21ORF91-21-1	chr21	-	19161284	19191703	C21orf91	54149
COLEC11-2-1	chr2	+	3642422	3692234	COLEC11	78989
NUPR1-16-1	chr16	-	28548662	28550495	NUPR1	26471
CAPN11-6-1	chr6	+	44126548	44152139	CAPN11	11131
CADM2-3-1	chr3	+	85008133	86123579	CADM2	253559
PARG-10-1	chr10	-	51026325	51371346	PARG	8505
FOLR3-11-1	chr11	+	71846771	71850934	FOLR3	2352
FUT10-8-1	chr8	-	33228057	33330664	FUT10	84750
PARN-16-1	chr16	-	14529557	14724128	PARN	5073
ZNF774-15-1	chr15	+	90895477	90905884	ZNF774	342132
F2-11-1	chr11	+	46740743	46761056	F2	2147
ELMSAN1-14-1	chr14	-	74181825	74256988	ELMSAN1	91748
SPSB1-1-1	chr1	+	9335202	9429591	SPSB1	80176
ZRANB2-AS2-1-1	chr1	+	71547007	71703406	ZRANB2-AS2	100852410
SP8-7-1	chr7	-	20821894	20826508	SP8	221833
SLC46A1-17-1	chr17	-	26721661	26733230	SLC46A1	113235
STARD7-2-1	chr2	-	96850597	96874573	STARD7	56910
CD68-17-1	chr17	+	7482805	7485429	CD68	968
HOXD11-2-1	chr2	+	176971721	176976563	HOXD11	3237
MIR4467-7-1	chr7	+	102111916	102111978	MIR4467	100616367
XPOT-12-1	chr12	+	64798153	64842464	XPOT	11260
VCX3A-23-1	chrX	-	6451659	6453159	VCX3A	51481
MIR1323-19-1	chr19	+	54175222	54175294	MIR1323	100302255
LOC100507250-12-1	chr12	-	69068151	69080639	LOC100507250	100507250
SNORA3-11-1	chr11	+	8705774	8705903	SNORA3A	619562
SEPT9-17-1	chr17	+	75277492	75496678	SEPT9	10801
NCRNA00185-24-1	chrY	-	21034387	21040114	NCRNA00185	55410
HNRNPM-19-1	chr19	+	8509460	8554002	HNRNPM	4670
ENTPD3-3-1	chr3	+	40428647	40470110	ENTPD3	956
HMGB4-1-1	chr1	+	34326076	34330392	HMGB4	127540
ZNF542-19-1	chr19	+	56879468	56891197	ZNF542P	147947
BTBD11-12-1	chr12	+	107712197	108053419	BTBD11	121551
MIR4307-14-1	chr14	+	27377848	27377931	MIR4307	100423019
MIR488-1-1	chr1	-	176998499	176998581	MIR488	574441
LOC283194-11-1	chr11	-	58701116	58825925	LOC283194	283194
CCAR2-8-1	chr8	+	22462145	22477984	CCAR2	57805
MIR139-11-1	chr11	-	72326107	72326174	MIR139	406931
IGFLR1-19-1	chr19	-	36229957	36234075	IGFLR1	79713
TRIM15-6-1	chr6	+	30130968	30140473	TRIM15	89870
TAGLN3-3-1	chr3	+	111717586	111732735	TAGLN3	29114
DAPK1-9-1	chr9	+	90112601	90323566	DAPK1	1612
KIAA2013-1-1	chr1	-	11979645	11986485	KIAA2013	90231
GGT7-20-1	chr20	-	33432523	33460661	GGT7	2686
LOC653653-17-1	chr17	-	58179121	58180280	LOC653653	653653
PKDCC-2-1	chr2	+	42275161	42285668	PKDCC	91461
RAB32-6-1	chr6	+	146864828	146876086	RAB32	10981
DYNLL1-AS1-12-1	chr12	-	120928141	120933749	NRAV	100506668
SPATS1-6-1	chr6	+	44310383	44344904	SPATS1	221409
CRYBB2-22-1	chr22	+	25615612	25627836	CRYBB2	1415
SLC17A1-6-1	chr6	-	25783125	25832287	SLC17A1	6568
GRIP1-12-1	chr12	-	66741178	67463014	GRIP1	23426
OTX2-AS1-14-1	chr14	+	57279901	57397551	OTX2-AS1	100309464
FEM1A-19-1	chr19	+	4791728	4795571	FEM1A	55527
C5AR1-19-1	chr19	+	47813104	47825327	C5AR1	728
PPP1CB-2-1	chr2	+	28974614	29025806	PPP1CB	5500
TIPIN-15-1	chr15	-	66629008	66679074	TIPIN	54962
SARS-1-1	chr1	+	109756515	109780804	SARS	6301
LOC100287704-7-1	chr7	+	62809239	62812152	LOC100287704	100287704
SCGB1D4-11-1	chr11	-	62063754	62066536	SCGB1D4	404552
RMND5A-2-1	chr2	+	86947414	87005164	RMND5A	64795
ASIC2-17-1	chr17	-	31340105	32483825	ASIC2	40
MIR589-7-1	chr7	-	5535450	5535548	MIR589	693174
KIF17-1-1	chr1	-	20990475	21044317	KIF17	57576
ZNF812-19-1	chr19	-	9800189	9811493	ZNF812P	729648
PGM1-1-1	chr1	+	64058947	64125916	PGM1	5236
CCL18-17-1	chr17	+	34391643	34398841	CCL18	6362
TAS2R43-12-1	chr12	-	11243886	11244912	TAS2R43	259289
VPS35-16-1	chr16	-	46693589	46723144	VPS35	55737
